codigo,codigo_produto,descr_detalhada,descricao,url_imagem
08.EM.N.31009,10491867819,,"CAIXA PAPELAO FTI 45 55 75 990X435X867,5 - 14100044000053",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/83eed353f24295bf3c56bad77d8d5044/omie___78a190f0-8527-402a-b39f-d968aa110888__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=plDiMk6rxvphfxzKBTAT2Elvr5g%3d
08.EM.N.31010,10491870262,,CAIXA PAPELAO FTI 105 125 1146X460X990 - 14100044000071,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/b3a31de87090ac15d961322297451620/omie___f1eb2885-ef86-440c-96e1-f6464771535f__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=8Z%2frZik93yEol9POhMnYsraWCKI%3d
04.MP.N.90347,10492068872,,MICROCABOS CHICOTE COMPRESSOR FT120 FH,
04.MP.N.90929,10492379258,,TERMINAL POSITIVE LOCK 6.3 X 8.00MM GL 1.00 A 2.50MM 880645-1,
09.MC.N.10591,10494525755,,Alteração de Molde.,
03.MP.N.61403,10494794703,,SUPORTE MOTOR VENTILADOR ARANHA INVERTER BR FTI115 FTI145,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/9c52859392287a6f0af6778d0b5976b4/omie___captura_de_tela_2024-12-27_111501__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=uSP1tfoW9SlhS%2fCKO%2bXPg3ToFBE%3d
07.MP.N.10768,10494795027,-,"CH ALUMINIO 2,0 3000 X 1250 CA23125",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/007870a7746a34c8ef0b96c13b39cc46/omie___1__conv.jpg?response-content-type=image%2Fjpeg&AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1741868051&Signature=tYdKnWkSDFK7stMfbckI55KlEG4%3D
09.MC.N.10632,10497296365,,Abafador Concha Pomp Muffler - 3M,
09.MC.N.10687,10497416210,,CEFALEXINA EMS C/10 CPR REV 500MG GEN,
09.MC.N.10688,10497416213,,CEFALEXINA EMS C/8 CPR REV 500MG GEN,
09.MC.N.10743,10497416216,,DIPIRONA MEDLEY C/30 CPR 500MG GEN,
09.MC.N.10744,10497416220,,NIMESULIDA EURO C/12 CPR 100MG,
09.MC.N.10745,10497416225,,CURATIVO BAND-AID C/15 ADES ULTRA PROTECTION,
09.MC.N.10668,10497416230,,ADVIL 12H C/6 CPR REV LP 600MG,
03.MP.I.80077,10497834963,,PAINEL FRONTAL VENTILADOR/PRETO FTI25 FTI35 32201001000558,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/96b2444a92eb0a9d73beefd70da371c9/omie___imagem_do_whatsapp_de_2024-10-01_as_085230_1cab3486__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=2xOqUbaDaYV1M5zHq%2f90SMMZCCQ%3d
04.MP.N.90555,10499824232,"CABO FLEXIVEL 1,5MM AZUL","CABO FLEXIVEL 1,50MM AZUL",
06.MP.N.90723,10499825135,,"PARAFUSO CAB PH INOX 3,5X19",
04.MP.N.71030,10500613906,,COMPRESSOR FT240J/L SCROLL TRI 380V 154000BTU R410A COD: ZP154KCE-TWD-550,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/6d251e09ded70ded41d77ec0f5f56027/omie___imagem_do_whatsapp_de_2024-10-07_as_112924_d971363e__conv.jpg?response-content-type=image%2Fjpeg&AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1741874381&Signature=Bc26AGBl3FbZRbHmbH9diS9ka%2Fg%3D
03.MP.I.80081,10502444449,,SUPORTE DA TAMPA SUPERIOR DE FERRO PINTADO FTI105 FTI125 ITEM 6,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/ce9aba84379d57cef5f079d5683e38b4/omie___imagem_2024-10-10_084003180__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=qg365D4rayGXhWR9NzEWp%2fotKgE%3d
03.MP.I.80079,10502445255,,SUPORTE DO PAINEL LATERAL ESQUERDO/PRETO FTI105 FTI125 - ITEM 6,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/11f68c3de36a666927ad019d4f8d5c64/omie___imagem_2024-10-10_084045084__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=3dT%2bNjyce5ODh2jh8aaLfbLe5Uw%3d
03.MP.I.80078,10502445800,,SUPORTE DO VENTILADOR DE FERRO PINTADO FTI105 FTI125 - ITEM 8,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/230a43a91e6b930f4a4bed331477699f/omie___imagem_2024-10-10_084157290__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=v7ZkjUYvAhQFYY4TKVBaQyBmFiY%3d
03.MP.I.80080,10502446461,,SUPORTE DO PAINEL LATERAL DIREITO/PRETO FTI105 FTI125 - ITEM 2,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/2ac7a0f84d8bdf5a78e558bbccedd0ee/omie___imagem_2024-10-10_084339957__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=wF4GTFm86MzoBQL110ZWbcEEwvU%3d
03.MP.I.80082,10502447987,,BASE DE FERRO PINTADO FTI105 FTI125 - ITEM 26,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/2bacbbe467831e6ec66f14dfd657dcd7/omie___imagem_2024-10-10_084434324__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=BD%2f2TW5enVQEsw0GYJ9dvRZMyfY%3d
03.MP.N.50319,10502532510,,TAMPA SUPERIOR VENTILADOR N03.3.0 REF: FTi BR 115/145 ABS PRETO - FOSCO - TEXTURA COURO,
03.MP.N.50211,10502558824,,PAINEL FRONTAL N03.3.2 REF: FTi145DBR ABS PRETO - FOSCO - TEXTURA COURO,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/a7ef8c7a1f4255ed200b162fd05beacd/omie___captura_de_tela_2024-11-19_155000__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=G9R1TwiLCzK%2bLIKZzwQJkptT%2b%2bA%3d
03.MP.N.50212,10502560830,,PAINEL FRONTAL N03.3.3 REF: FTi115DBR ABS PRETO - FOSCO - TEXTURA COURO,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/8e344da85c0a513345116dd06f353a63/omie___captura_de_tela_2024-11-19_152519__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=2ejnMh6YmnB%2bXjjGcPgJ5%2bHB2LE%3d
03.MP.N.50003,10502564067,,BASE N03.3.0 - REF: FTi145 FTi115 BR ABS PRETO - FOSCO - TEXTURA COURO,
03.MP.I.80083,10504526149,,CAIXA DE METAL ELETRICA DESMONTADAS DAS FTI125D40PT - **SEM COD** - ITEM 10,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/35f04ad69fbdc6fc1afdb099c58477e3/omie___imagem_do_whatsapp_de_2024-10-11_as_101625_e6fdbc5e__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=RIFuqSP%2fJPSOVi4a6qxw%2f0ySolw%3d
03.MP.I.80084,10504530120,,TAMPA DA CAIXA DE METAL ELETRICA DESMONTADAS DAS FTI125D40PT - **SEM COD** - ITEM 11,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/20da3e8f6c3867f1741aee738b27480b/omie___imagem_do_whatsapp_de_2024-10-11_as_101626_0e17df2c__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=r0BBwMA0uPNmWOnEpCGEDFUAYjU%3d
03.MP.I.80085,10504533686,,SUPORTE PARA CABO ELETRICO DESMONTADAS DAS FTI125D40PT ** SEM COD ** - ITEM 23,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/5c0215e54288322c30598fffbfac8d14/omie___imagem_do_whatsapp_de_2024-10-11_as_101629_b1b8d780__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=HOvqS7LAFHkltf2SkvsSJiCpOzw%3d
09.MC.N.10737,10506092424,,Mascara Respiratoria PFF3 COM VALVULA - DELTA PLUS,
09.MC.N.10662,10506382396,,GAVETA PLASTICA BIN N6 CAIXA ORGANIZADORA,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/f976ce0e28a848b25f3978c81d58673b/omie___imagem_2024-10-15_091721053__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=rCXiCON77DxXBbklcM%2bGbYwkUWU%3d
09.AI.N.20086,10510673463,,Impressora Multifuncional Brother 8152 - DCP-8152DN,
03.MP.N.62013,10510934871,,"TUBO TERMORETRATIL 19,1/9,5MM PRETO USO ARANHA DAS FTI - T2Z0191PTM-T",
08.EM.N.31511,10511460220,,FOLDER/CATALOGO COMPLETO NOVO REV??,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/897dbb420286a7bb5f9c6dbbdc43bc2d/omie___2920fd7e-8dba-4afd-b1af-cecaea13b17a__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=qmE4rYGV%2fqd2FwQR03f5TxLtwBg%3d
08.EM.N.31512,10511460730,,FOLDER FX VERAO REV??,
08.EM.N.31513,10511460796,,FOLDER FTI INVERTER REV??,
08.EM.N.31514,10511461211,,FOLDER CENTRAL DE AGUA QUENTE REV??,
03.MP.N.50401,10511516577,-,FELTRO ADESIVADO DE 8 A 10 MM DE ESPESSURA COM ALUMINIO GROSSO (SEM BETUME),
09.MC.N.10663,10514088395,,TUBO SOLDAVEL KRONA 40MM(6MT),
FT80B35W,10515913559,,BOMBA DE CALOR F80 MONOFASICA 220V 35C WIFI,
04.MP.N.90556,10516613403,"CABO FLEXIVEL 1,5MM PRETO","CABO FLEXIVEL 1,50MM PRETO",
09.MC.N.10664,10516710969,,TARUGO PU 25MM 90 SHORE VERMELHO,
04.MP.N.90930,10516747726,,"TERMINAL PINO ISOLADO 1,0-2,5MM CURTO AZUL - P-1033-C",
401,10518817912,,AGUA MINERAL,
04.MP.N.71031,10519632853,COMPRESSOR FT25 ROTATIVO MONO 220V 18000BTU R410A PA170M2A-3 GMCC,COMPRESSOR FT25 ROTATIVO MONO 220V 18000BTU R410A PA170M2A-3 GMCC,
FTI145LPTBR,10520726398,,BOMBA DE CALOR FTi145 TRI 380V - NACIONAL - PRETA - FULL INVERTER - WIFI,
BDC25A75PT,10520827683,,"BANDEJA DE CONDENSACAO - FTi25,35,45,55,75 - PA",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/25625c27044100126fc29087851ec2fe/omie___1c320307-520c-4320-959c-98efaead67a7__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=yK6ZOw2cIGNG1ghAR4vWjfW%2f3Eo%3d
BDC105A125PT,10520828795,,BANDEJA DE CONDENSACAO - FTi105 125 - PA,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/54602a70db90716883aed5a1011ebc5b/omie___fedfa58a-7909-4e88-9baa-2deb8e26e35c__conv.jpg?response-content-type=image%2Fjpeg&AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1741874661&Signature=ygCK0PU7W2aaZ25mPEgF8aFMOI4%3D
04.MP.I.80118,10520877939,COMPRESSOR 35D INVERTER Mitsubishi /SVB120FCWMC/POSTERIOR JUNHO - 13160001000214,COMPRESSOR 35D DC INVERTER R32 Mitsubishi /SVB120FCWMC/POSTERIOR JUNHO - 13160001000214,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/9c7d2d7a77d5ad3eb71bef6a0ff2f252/omie___imagem_do_whatsapp_de_2024-11-12_as_111854_bd376b84__conv.jpg?response-content-type=image%2Fjpeg&AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1741873993&Signature=%2F8jIa7p2h%2FoTDEaWP9HfoSse9Kw%3D
04.MP.I.80215,10523242171,Compressor DC Driver Board /SVB110FJAMC/201-A19017B/9A/HET - 13080002000503,PLACA ELETRONICA 35D MONO - SVB120FCWMC-A19017B-9A-HET/POSTERIOR JUNHO - 13080014000003,
05.MP.N.71210,10524974405,-,EVAPORADORA FT240 N03.X.0 C. SIMPLES Ø7/8&quot; V2,
05.MP.N.71119,10527219550,,CONDENSADORA FTI75 BR V1,
01.MP.N.30062,10527880072,-,ADESIVO LATERAL LOGO FROMTHERM PRETO TAMANHO MEDIO REF: FTi 115/145 BR,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/8a828cbfdff66cde534060b4b7cfc17e/omie___captura_de_tela_2024-11-20_090637__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658976&Signature=0GqMv1sIe0cy4QA8menIUWU9gTM%3d
09.MC.N.10747,10528371683,,ESCARIADOR DE TUBOS CT 207,
09.MC.N.10748,10528890349,,"Logo Retroiluminado 3,20x1,00x0,37 - 60Kg",
03.MP.I.80232,10529526104,,CAPA DO COMPRESSOR COMPRESSOR INSULATION COVER - 13110001001276,
04.MP.I.80334,10531750904,23 PIN Terminal Block - 13080005000485,BLOCO DE TERMINAL ALIMENTACAO 23 PINOS,
04.MP.I.80335,10531750908,10 PIN Terminal Block - 13080005000509,BLOCO DE TERMINAL ALIMENTACAO 10 PINOS,
04.MP.I.80336,10531750911,,G1/2&quot;/SV3111515030/3BAR/  - 13070002001257,
04.MP.I.80337,10531750913,R2050L(AL)-B/20A/5.2mh - 13080007000264,REATOR 24000BTU 5.20mH,
04.MP.I.80338,10531750918,,CAM-BD24FKS-12  - 13070002001308,
04.MP.I.80339,10531750921,,CAM-MD12FKS-47 - 13070002001309,
04.MP.I.80340,10531750923,,SHIMGE /APM25-9-130  - 13070001000543,
04.MP.I.80341,10531750925,,Water Flow Switch/VKS/G40/0.85TAJ/VH-2N - 13080003001155,
04.MP.I.80342,10531750929,Highly/WHP13300PSDPC8FQ/R290 - 13160001000248,COMPRESSOR DC INVERTER R290 35674BTU HIGHLY WHP13300PSDPC8FQ,
04.MP.I.80343,10531750935,,G1/2&quot;M/6304-15/ROHS - 13170002000061,
04.MP.I.80344,10531750937,,SMBPR002/VH/OTA - 13080002000870,
04.MP.I.80345,10531750939,,R-SY005-M - 13080002000718,
04.MP.I.80346,10531750941,,R-SY002-P/3C/ - 13080008000939,
04.MP.I.80347,10531750943,,5Inch /TFT/WIFI/English/ Netherland Dutch Language/5G - 13080007000680,
04.MP.I.80349,10531750945,,T10/5K/Heat Pump Buffer Tank Temp.   - 13080001001121,
04.MP.I.80352,10531750952,,SM-2P/Zone 2 Temp./ Floor Heating Temp. Sensor   - 13080001001278,
04.MP.I.80353,10531750959,,SM-2P/Heat Pump Inlet Temp.  - 13080001000905,
04.MP.I.80354,10531750961,,SM-2P/Domestic Hot Water Tank Temp.   - 13080001000906,
04.MP.I.80355,10531750964,,SM-2P/Heat Pump Return Temp. Sensor   - 13080001000986,
04.MP.I.80356,10531750968,,HAM-BD32FKS-2/?7.94 - 13070002001306,
04.MP.I.80357,10531750971,,HAM-MD12FKSZ-1/2000mm - 13070002001310,
04.MP.I.80358,10531750973,,SHIMGE /APF25-12-130E FPWM1-3 - 13070001000578,
04.MP.I.80359,10531750981,Highly/WHP32900VSKTQ9JK/R290 - 13160001000253,COMPRESSOR DC INVERTER R290 HIGHLY WHP32900VSKTQ9JK,
04.MP.I.80360,10531750984,,CADASTRO REPETIDO - RD85HA1/1.9m/310VDC - 13080004000184,
04.MP.I.80361,10531750988,,Three Phase/HMD3W-7A66/R290 - 13080002000803,
04.MP.I.80362,10531750991,,Water Flow Switch/VKS/G40/1.5TAJ/VH-2N - 13080003001267,
04.MP.I.80363,10531750996,,HMM1I-7C01/ - 13080002000582,
04.MP.I.80348,10531752951,,T1/5K/Evap Temp.;T2/5K/Comp Gas-In Temp.;T3/50K/Comp Gas-Out Temp./T4/5K/Cool Mode Gas-in Temp. - 13080001000899,
04.MP.I.80350,10531752953,,T13/5K/Return Water Temp.;T14/5K/Cool Mode anti frozen temp. - 13080001001241,
04.MP.I.80351,10531752955,,T7/5K/Amb Temp.;  T8/5K/Inlet Water Temp.;T15/5K/Outlet Water Temp.;T16/5K/ Hot Water Tank Temp. - 13080001000902,
03.MP.I.80233,10533220353,,CAPA DO COMPRESSOR COMPRESSOR INSULATION COVER - 13110001001264,
03.MP.N.61405,10534375017,-,CAIXA METAL PARA ELETRICA FTi35 A 75 BR - INVERTER NACIONAL,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/38c279aac451dd710934f669210f85c4/omie___whatsapp_image_2024-11-28_at_142931__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=z%2bG1c%2booKfZVSGCcI5m%2fHiOeiFA%3d
05.MP.N.71120,10534633440,,CONDENSADORA FTI55 BR V1,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/d3c2845606a3cb15de89bd671d6cd938/omie___imagem_do_whatsapp_de_2025-02-04_as_100817_57f8742a__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=qaD%2b7mWlgOhFa5w3FgU2gaVqBKA%3d
06.MP.N.90724,10534743046,,PARAFUSO 5/16X2 CABECA SEXTAVADA INOX ROSCA UNC,
05.MP.N.71121,10534875341,,CONDENSADORA FTI35 BR V1,
FTI145DPTBR,10536379431,,BOMBA DE CALOR FTi145 MONO 220V - NACIONAL - PRETA - FULL INVERTER - WIFI,
01.MP.N.30063,10536706322,-,ADESIVO RESINADO BANDEIRA DO BRASIL,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/1b534d47f0141aadefc55b8169fe7c26/omie___whatsapp_image_2024-12-04_at_093440__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=DSzRTYaZXLHNPCwaGTtFX9sIUFQ%3d
09.MP.N.10665,10537178206,,TARUGO PU 25MM 90 SHORE PRETO,
04.MP.N.71019,10537845902,COMPRESSOR FT240F/H UNICO SCROLL TRI 220 126300BTUS R22 - CSC753H6H,COMPRESSOR FT240F/H UNICO SCROLL TRI 220 126300BTUS R22 - CSC753H6H,
FTI115DPTBR,10538072919,,BOMBA DE CALOR FTi115 MONO 220V - NACIONAL - PRETA - FULL INVERTER - WIFI,
FTI115LPTBR,10538073120,,BOMBA DE CALOR FTi115 TRI 380V - NACIONAL - PRETA - FULL INVERTER - WIFI,
26956,10538111310,,Electric Expansion Valve Valve Body /DPF1.65C VALVULA DE EXPANSAO / Electric Expansion Valve Valve Body /DPF1.65C/ - 130,
04.MP.I.80364,10538111629,,WFS27020BF35 SENSOR DE FLUXO,
09.MC.N.10749,10540451613,,EXT 6.0 M SOL 6060 NATU,
QDE-MTZ-SEM,10541007055,,QUADRO DE EMBUTIR PREPARADO - PARA MTZ1273N SEM VISOR,
QDS-MTZ-SEM,10541008623,,QUADRO DE SOBREPOR PREPARADO - PARA MTZ1273N SEM VISOR,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/6fa977c4036ee4330d7743631394ab7c/omie___imagem_do_whatsapp_de_2024-12-16_as_171816_9fe960bd__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=ReGnG00xGvEfkBIy7R5t5H4%2bjNI%3d
QDS-PDX-SEM,10541009795,,QUADRO DE SOBREPOR PREPARADO - PARA PDX1273N SEM VISOR,
03.MP.I.80365,10541059403,,TAMPA DE PROTECAO DO DISLPAY FTI - Display Panel Water proof Cover 112*101PVC - 32201001000651,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/63bf957ebd8a08a4a22d680606f8ee8c/omie___img-20241002-wa0154__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=nnxOXV3tJ8GwJWWjTVld1CN0ehU%3d
06.MP.N.90806,10541347103,,PORCA M8 SEXTAVADO INSERTO NYLON,
05.MP.I.80366,10542120800,,FILTRO SEPARADOR FTI125D - 13070005004652,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/e20a06ced6e76b8c261936ccb5215c5f/omie___imagem_do_whatsapp_de_2024-12-12_as_092516_290c4e31__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=lk%2f7uIdohLl8oK3t0ZSjDhw2c2s%3d
01.MP.N.61016,10542294023,-,"MEMBRANA PVC TRANSPARENTE DE PROTECAO DO VISOR 8,5X5CM - RECORTADO",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/cf1bff725bbf917766dfe1d01d7fe05d/omie___imagem_do_whatsapp_de_2024-12-17_as_093332_d1472d42__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=LQdXtwF%2bI%2fDDxGdlyYrnQX%2bTmkk%3d
03.MP.I.80367,10542324680,,BARRA DE TERMINAIS ALIMENTACAO - 7 PORT/A30/450V 4MM2 - APERTO DE PARAFUSO - 13080005000317,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/abc98a181a77a139c126256a1ac6a723/omie___imagem_2024-12-12_122215692__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=LkS7u%2bfmYJdK3klRXgYFwv7KFI8%3d
03.MP.I.80368,10542356174,,LEFT SIDE - SUPPORT  BRACKET - ITEM 6 - 32200011000253,
03.MP.I.80369,10542356176,,FAN MOTOR BRACKET - ITEM 8 - 32200011000249,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/c83d6f7dfeef4dff35ba66c871681508/omie___imagem_2024-12-17_153515699__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=pTJjes7jvDpPhyfpHI%2bOW9OKYmU%3d
03.MP.I.80370,10542356178,,TOP PART SUPPORT RACK - ITEM 9 - 32200018000388,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/14031205fd693dffeead6e70e43bb7ba/omie___imagem_2024-12-17_154417309__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=AxoL4WAQ0DUQDYlktGxIlcIAB%2bk%3d
03.MP.I.80371,10542356182,,ELETRIC BOX COVER - ITEM 10 - 32200012000317,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/1ee2886b2390c7044e59121794e7aaf3/omie___imagem_2024-12-17_154447862__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=KCxfMcfL5wR8d0A%2bq68Ak58XbmA%3d
03.MP.I.80372,10542356186,,ELETRIC BOX - ITEM 11 - 32200012000316,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/8a062d3fc010eeb7eb67a6c210e8b99e/omie___imagem_2024-12-17_154523694__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=cfQTNrJU4Jpov1gbHp6WtDw1I4Y%3d
03.MP.I.80373,10542356188,,MIDDLE SUPPORT RACK - ITEM 14 - 32200009000110,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/b8fc588bb70dc3c887606cad92a0947b/omie___imagem_2024-12-17_154611547__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=1Q1xZQmcKDMXsVFsiEud60HGj9c%3d
03.MP.I.80374,10542356191,,RIGHT SIDE SUPPORT BRACKET - ITEM 17 - 32200011000251,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/3062f8fed50e28894f0c540d79bae724/omie___imagem_2024-12-17_154653292__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=wb1MwNN7WgohykjLTyHgD8xRkVU%3d
03.MP.I.80375,10542356193,,CABLE CLIP - ITEM 23 - 13110002000561,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/c02f16e55c39f1b497fba29ba830eef8/omie___imagem_2024-12-17_154833878__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=Xjwd9o%2fdE9%2fboty43MhKu94s0iM%3d
08.EM.I.80376,10542356197,,CAIXA DE PAPELAO MASTER BOX FTI55 99*43*65cm/BC - 14100044000555,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/b7256f5427b4b7cd1cd4fbc2950d7570/omie___imagem_do_whatsapp_de_2024-12-12_as_145533_e784735c__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=pZlwmk2LrNrmitlPvZJcAc3%2b7kU%3d
03.MP.I.80377,10542356199,,BARRA DE TERMINAIS ALIMENTACAO - 5 PORT 6MM2 - 13080005000372,
03.MP.I.80378,10542380708,,BORRACHA VEDACAO CAIXA ELETRICA FTI - 13110002000272,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/65c85dbcc88ddaece9e3505954292096/omie___imagem_do_whatsapp_de_2024-12-12_as_150237_10eadc7e__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=2205WtCPOewHuOgp3%2f503jhq0BI%3d
04.MP.I.80379,10542384956,CABO DE COMUNICAÇÃO ENTRE A PLACA PRINCIPAL E PLACA DO COMPRESSOR - 13080001000614,CABO DE COMUNICAÇÃO ENTRE A PLACA PRINCIPAL E PLACA DO COMPRESSOR (2 VIAS),https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/26c64243326823a699a5d715d04e19a4/omie___imagem_do_whatsapp_de_2024-12-12_as_135659_9d238c58__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=R%2bq7rZXE71qj%2bADtj6ZzUXt3uxM%3d
04.MP.N.71033,10542526308,COMPRESSOR FT240J/L UNICO SCROLL TRI 380 126300BTUS R22 - CSC753H9H,COMPRESSOR FT240J/L UNICO SCROLL TRI 380 126300BTUS R22 - CSC753H9H,
04.MP.I.60606,10542539259,CONTATORA TRIFASICA CWM50 50A 208/240V 60/50HZ,CONTATORA WEG CWM50 220V,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/08415f286edafa01768d5f19b962341c/omie___img_8998__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=H8VT2JtdX8BwKjSSvvZxkM2%2feyc%3d
05.MP.N.61115,10542540780,,MANIFOLD DE COBRE EM Y 1/2,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/6dfde04bbd2e4fbb83e09b094846829b/omie___imagem_do_whatsapp_de_2024-12-13_as_091017_6b51f15f__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751658979&Signature=tPWMRjvMkxmxsRBA6LiZ6WP0wWc%3d
